additional_requirements,admission_requirements,bac_type_id,bac_type_name,data_sources,duration,field_of_study,formula_explanation,historical_scores,minimum_bac_average,notes,program_description,ramz_code,ramz_id,ramz_link,seven_percent,specialty,specialty_code,table_criteria,table_institution,table_location,table_specialization,university_id,university_name
,,3,علوم تجريبية,,3 سنوات (امد),إدارة الأعمال,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 120.2038, '2023': 94.3061, '2024': 118.4847}",,,,55391,355391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=355391,نعم,إدارة الأعمال,55391,FG+M,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في إدارة الأعمال,13,الإدارة العامة للدراسات التكنولوجية
,,4,اقتصاد وتصرف,,3 سنوات (امد),إدارة الأعمال,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 74.1884, '2023': 72.4901, '2024': 73.18}",,,,55391,455391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=455391,نعم,إدارة الأعمال,55391,FG+(M+Ge)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في إدارة الأعمال,13,الإدارة العامة للدراسات التكنولوجية
,,5,العلوم التقنية,,3 سنوات (امد),إدارة الأعمال,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 98.0959, '2023': 111.285, '2024': 100.72}",,,,55391,555391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=555391,نعم,إدارة الأعمال,55391,FG+M,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في إدارة الأعمال,13,الإدارة العامة للدراسات التكنولوجية
,,6,علوم الإعلامية,,3 سنوات (امد),إدارة الأعمال,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 91.79, '2023': 104.2306, '2024': 105.1222}",,,,55391,655391,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=655391,نعم,إدارة الأعمال,55391,FG+M,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في إدارة الأعمال,13,الإدارة العامة للدراسات التكنولوجية
,,2,رياضيات,,3 سنوات (امد),المحاسبة والمالية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 131.46, '2023': 0.0, '2024': 0.0}",,,,55394,255394,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=255394,نعم,تقنيات المحاسبة والمالية,55394,FG+M,المعهد العالي للدراسات التكنولوجية بمدنين,,الاجازة في المحاسبة والمالية,13,الإدارة العامة للدراسات التكنولوجية
,,3,علوم تجريبية,,3 سنوات (امد),المحاسبة والمالية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 107.46, '2023': 82.9464, '2024': 113.6929}",,,,55394,355394,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=355394,نعم,تقنيات المحاسبة والمالية,55394,FG+M,المعهد العالي للدراسات التكنولوجية بمدنين,,الاجازة في المحاسبة والمالية,13,الإدارة العامة للدراسات التكنولوجية
,,4,اقتصاد وتصرف,,3 سنوات (امد),المحاسبة والمالية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 69.7118, '2023': 72.2867, '2024': 90.4936}",,,,55394,455394,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=455394,نعم,تقنيات المحاسبة والمالية,55394,FG+(M+Ge)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الاجازة في المحاسبة والمالية,13,الإدارة العامة للدراسات التكنولوجية
,,5,العلوم التقنية,,3 سنوات (امد),المحاسبة والمالية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 154.66, '2023': 117.9247, '2024': 97.2379}",,,,55394,555394,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=555394,نعم,تقنيات المحاسبة والمالية,55394,FG+M,المعهد العالي للدراسات التكنولوجية بمدنين,,الاجازة في المحاسبة والمالية,13,الإدارة العامة للدراسات التكنولوجية
,,6,علوم الإعلامية,,3 سنوات (امد),المحاسبة والمالية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 89.0748, '2023': 0.0, '2024': 89.9899}",,,,55394,655394,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=655394,نعم,تقنيات المحاسبة والمالية,55394,FG+M,المعهد العالي للدراسات التكنولوجية بمدنين,,الاجازة في المحاسبة والمالية,13,الإدارة العامة للدراسات التكنولوجية
,,2,رياضيات,,3 سنوات (آمد),تكنولوجيات الإعلامية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 106.59, '2023': 106.8966, '2024': 99.8252}",,,,55566,255566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=255566,نعم,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,FG+(M+Info)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في تكنولوجيات الإعلامية,13,الإدارة العامة للدراسات التكنولوجية
,,3,علوم تجريبية,,3 سنوات (آمد),تكنولوجيات الإعلامية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 78.0636, '2023': 89.235, '2024': 103.2166}",,,,55566,355566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=355566,نعم,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,FG+(M+Info)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في تكنولوجيات الإعلامية,13,الإدارة العامة للدراسات التكنولوجية
,,4,اقتصاد وتصرف,,3 سنوات (آمد),تكنولوجيات الإعلامية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 73.0468, '2023': 90.1, '2024': 106.4971}",,,,55566,455566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=455566,نعم,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,FG+(M+Info)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في تكنولوجيات الإعلامية,13,الإدارة العامة للدراسات التكنولوجية
,,5,العلوم التقنية,,3 سنوات (آمد),تكنولوجيات الإعلامية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 108.4713, '2023': 115.9185, '2024': 113.43}",,,,55566,555566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=555566,نعم,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,FG+(M+Info)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في تكنولوجيات الإعلامية,13,الإدارة العامة للدراسات التكنولوجية
,,6,علوم الإعلامية,,3 سنوات (آمد),تكنولوجيات الإعلامية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 78.3619, '2023': 81.5768, '2024': 100.1018}",,,,55566,655566,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=655566,نعم,"الشبكات والخدمات الإعلامية, تطوير أنظمة المعلومات, الأنظمة المحمولة والجوالة",55566,FG+(M+Algo)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في تكنولوجيات الإعلامية,13,الإدارة العامة للدراسات التكنولوجية
,,2,رياضيات,,3 سنوات (آمد),الهندسة المدنية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 112.1669, '2023': 88.7482, '2024': 90.1061}",,,,55568,255568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=255568,نعم,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,FG+(M+SP+Info)/3,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة المدنية,13,الإدارة العامة للدراسات التكنولوجية
,,3,علوم تجريبية,,3 سنوات (آمد),الهندسة المدنية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 104.2175, '2023': 108.0512, '2024': 125.1183}",,,,55568,355568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=355568,نعم,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,FG+(M+SP+Info)/3,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة المدنية,13,الإدارة العامة للدراسات التكنولوجية
,,5,العلوم التقنية,,3 سنوات (آمد),الهندسة المدنية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 74.579, '2023': 78.0412, '2024': 75.2585}",,,,55568,555568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=555568,نعم,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,FG+(M+SP+TE)/3,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة المدنية,13,الإدارة العامة للدراسات التكنولوجية
,,6,علوم الإعلامية,,3 سنوات (آمد),الهندسة المدنية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 90.1937, '2023': 123.04, '2024': 92.6825}",,,,55568,655568,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=655568,نعم,"البناء, الأشغال العمومية, قيس الأراضي والجغرفة الرقمية",55568,FG+(M+SP+Algo)/3,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة المدنية,13,الإدارة العامة للدراسات التكنولوجية
,,2,رياضيات,,3 سنوات (آمد),الهندسة الميكانيكية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 0.0, '2023': 113.4731, '2024': 0.0}",,,,55570,255570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=255570,نعم,الصيانة الصناعية,55570,FG+(M+SP)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة الميكانيكية,13,الإدارة العامة للدراسات التكنولوجية
,,3,علوم تجريبية,,3 سنوات (آمد),الهندسة الميكانيكية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 97.1971, '2023': 108.3552, '2024': 94.9367}",,,,55570,355570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=355570,نعم,الصيانة الصناعية,55570,FG+(M+SP)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة الميكانيكية,13,الإدارة العامة للدراسات التكنولوجية
,,5,العلوم التقنية,,3 سنوات (آمد),الهندسة الميكانيكية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 75.5828, '2023': 81.6936, '2024': 87.9277}",,,,55570,555570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=555570,نعم,الصيانة الصناعية,55570,FG+(M+SP+TE)/3,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة الميكانيكية,13,الإدارة العامة للدراسات التكنولوجية
,,6,علوم الإعلامية,,3 سنوات (آمد),الهندسة الميكانيكية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 0.0, '2023': 0.0, '2024': 96.5941}",,,,55570,655570,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=655570,نعم,الصيانة الصناعية,55570,FG+(M+SP)/2,المعهد العالي للدراسات التكنولوجية بمدنين,,الإجازة في الهندسة الميكانيكية,13,الإدارة العامة للدراسات التكنولوجية
,,1,آداب,,3 سنوات,العلوم الإنسانية والاجتماعية والدينية والتربية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 96.669, '2023': 93.585, '2024': 94.946}",94.946,,,56118,156118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=156118,نعم,الأنتروبولوجيا الإجتماعية والثقافية,56118,FG+(HG+PH)/2,المعهد العالي للفنون والحرف بتطاوين,,الإجازة في الأنتروبولوجيا 3 سنوات (امد),08,جامعة قابس
,,2,رياضيات,,3 سنوات,العلوم الإنسانية والاجتماعية والدينية والتربية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 0.0, '2023': 0.0, '2024': 0.0}",,,,56118,256118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=256118,نعم,الأنتروبولوجيا الإجتماعية والثقافية,56118,FG+PH,المعهد العالي للفنون والحرف بتطاوين,,الإجازة في الأنتروبولوجيا 3 سنوات (امد),08,جامعة قابس
,,3,علوم تجريبية,,3 سنوات,العلوم الإنسانية والاجتماعية والدينية والتربية,,"{'2011': 0.0, '2012': 0.0, '2013': 0.0, '2014': 0.0, '2015': 0.0, '2016': 0.0, '2017': 0.0, '2018': 0.0, '2019': 0.0, '2020': 0.0, '2021': 0.0, '2022': 74.6349, '2023': 91.755, '2024': 0.0}",,,,56118,356118,https://guide-orientation.rnu.tn/ar/dynamique/filiere.php?id=356118,نعم,الأنتروبولوجيا الإجتماعية والثقافية,56118,FG+PH,المعهد العالي للفنون والحرف بتطاوين,,الإجازة في الأنتروبولوجيا 3 سنوات (امد),08,جامعة قابس
